product_id
110327
108662
110543
101971
86758
105511
98221
100399
102752
86759
92074
92574
106377
106381
98578
96620
99692
110874
110601
98963
106396
102596
99049
111210
101479
110278
90753
103573
108934
108639
108095
110180
92534
91092
98178
99491
109147
90722
98484
110286
103409
97435
106357
97263
110319
108093
102639
92560
105526
102587
110246
99657
110304
96764
110279
111092
106965
99119
110289
102436
110544
90560
99182
86773
109893
110570
99390
106970
109360
108602
105532
102820
91891
110309
86774
101622
101412
102574
86755
100421
107198
101607
102573
106400
103610
108599
98914
111088
106382
106962
107137
110332
110208
110284
110282
88927
102997
102579
99129
103083
110290
108642
108600
106378
97267
111084
110318
102537
111207
88896
110510
99052
110317
108266
100422
102611
108613
100185
97105
106966
110404
109658
110296
99128
101406
85992
99325
107283
102590
97262
99053
106961
99050
92067
90877
98630
101292
99184
107077
107200
102539
106959
107921
90856
107199
95873
102535
110298
102546
90874
102613
97260
98205
109145
102545
101579
106372
110303
99139
106388
90875
97268
107669
110285
102608
99058
106405
109295
107924
107920
100420
102581
109081
108629
97106
99327
95725
99440
110283
92571
88932
95942
108092
110302
106801
99454
110321
100860
88729
110291
106971
102548
106361
110288
110376
80330
110325
92553
108868
88931
110871
102552
102603
97266
102601
106364
96640
110313
102819
106379
97425
98446
80464
100209
108652
110287
103090
88947
107079
109870
102199
91057
103055
105676
98910
90838
105523
107923
106386
108618
88879
102582
99072
102536
99118
111208
98519
108094
102550
85722
99190
102610
102583
99204
98054
96428
102602
110312
99116
88878
108931
99195
110875
108653
99138
110322
92858
106960
102607
107922
92562
110306
102516
108265
102616
95752
110307
96579
111211
106803
110315
95483
106397
88901
109297
86775
110716
110674
102860
108651
110374
108932
101451
106969
110311
98222
97507
91895
92572
106957
90988
101032
92573
110292
107554
102617
100400
102599
102538
99541
97824
110729
97264
102555
96756
108624
110308
98631
106968
90984
110331
100211
110877
98912
105524
110878
108175
95941
104132
103062
98814
102578
110320
85076
110281
106391
111209
96582
104157
98605
106370
110310
110271
105521
96851
107707
95212
110881
98911
102584
110872
98632
100187
101589
92532
89012
80467
92505
107080
103211
100401
107078
90400
90558
110328
109663
101320
109148
110297
96431
105513
109146
102196
102619
108654
107688
106958
102540
88880
85732
100210
110305
91094
102591
102597
101460
102201
108263
90559
97755
110329
92561
110873
108869
88735
110323
88734
101905
105517
110324
110276
106967
96581
99353
103781
101918
108614
102198
109643
110675
110882
106713
96347
110299
110880
101310
107138
98225
106964
110876
96338
109649
88943
99289
109359
106358
108649
106375
103473
99185
105515
101377
85183
96694
99194
102547
109083
100111
108641
101434
110879
102711
107139
110301
110294
90879
95918
102876
110300
98224
103252
108620
99073
109711
88915
106380
102615
100186
97261
102200
102577
103081
97265
110274
106402
103040
106384
92570
108643
110033
102618
110272
106963
106393
98226
105534
99339
102614
110275
108520
110423
98919
92548
102543
102834
90987
109362
86756
101610
96370
102542
95906
80465
102833
106802
96763
103005
105530
110277
102553
108663
99181
100813
88923
102551
108262
108603
110280
90876
102197
88946
110181
109082
110293
102589
103358
99205
109361
91901
110295
108091
99062
107197
106373
90730
109296
102580
102554
98860
96364
99252
103084
98223
88922
102609
91903
89011
108264
98227
99124
91091
92554
102544
105528
102541
98859
88900
85077
98070
110593
99063
102549
108622
108933
108867
89009
102595
110273
